,bookId,title,price,author,a_id
2825,77711.A_Fire_Upon_the_Deep,A Fire Upon the Deep,747.08,Vernor Vinge,6677
2826,4985.Welcome_to_the_Monkey_House,Welcome to the Monkey House,476.52,"Kurt Vonnegut Jr., Курт Воннегут",3896
2827,16150831-in-the-afterlight,In The Afterlight,238.64,Alexandra Bracken (Goodreads Author),5117
2828,227941.Jemima_J,Jemima J,119.32,Jane Green (Goodreads Author),7873
2829,545425._,الرحيق المختوم,529.42,Safiur Rahman Mubarakpuri,5974
2830,295649.Bloody_Jack,Bloody Jack,345.04,L.A. Meyer,7767
2831,23225.Haunted,Haunted,278.16,Meg Cabot (Goodreads Author),5455
2832,15818362-into-the-darkest-corner,Into the Darkest Corner,380.76,Elizabeth Haynes (Goodreads Author),4982
2833,13605727-elixir,Elixir,529.42,Jennifer L. Armentrout (Goodreads Author),5865
2834,5346.The_Last_Juror,The Last Juror,414.2,John Grisham (Goodreads Author),4261
2835,6122735-the-night-angel-trilogy,The Night Angel Trilogy,2162.2,Brent Weeks (Goodreads Author),8194
2836,8855321-leviathan-wakes,Leviathan Wakes,1081.48,James S.A. Corey (Goodreads Author),7013
2837,12499290-the-blinding-knife,The Blinding Knife,146.68,Brent Weeks (Goodreads Author),8194
2838,77449.Here_Be_Dragons,Here Be Dragons,183.16,Sharon Kay Penman (Goodreads Author),6485
2839,6555517-the-dead-tossed-waves,The Dead-Tossed Waves,431.68,Carrie Ryan (Goodreads Author),7622
2840,8534899-forsaken,Forsaken,209.76,Jana Oliver (Goodreads Author),4965
2841,31181.Breathing_Lessons,Breathing Lessons,310.08,Anne Tyler (Goodreads Author),5082
2842,2498983.The_Darkest_Kiss,The Darkest Kiss,236.36,Gena Showalter (Goodreads Author),8106
2843,6584188-it-s-not-summer-without-you,It's Not Summer Without You,342.76,Jenny Han (Goodreads Author),5044
2844,13486122-the-marriage-bargain,The Marriage Bargain,1690.24,Jennifer Probst (Goodreads Author),5497
2845,10996342-the-art-of-fielding,The Art of Fielding,205.96,Chad Harbach (Goodreads Author),5220
2846,2157243.Playing_with_Fire,Playing with Fire,455.24,Derek Landy,5094
2847,2820533-deadly-little-secret,Deadly Little Secret,262.96,Laurie Faria Stolarz (Goodreads Author),3478
2848,316943.Selected_Poems,Selected Poems,295.64,"Robert Frost, Gail Harvey (Introduction)",6903
2849,55428.Goodbye_to_All_That,Goodbye to All That,529.42,Robert Graves,6621
2850,36124936-the-outsider,The Outsider,323.0,Stephen King (Goodreads Author),4710
2851,240976.The_Book_of_Laughter_and_Forgetting,The Book of Laughter and Forgetting,145.16,"Milan Kundera, Aaron Asher (Translator), Serena Vitale (translator)",5427
2852,32638.The_Thief_of_Always,The Thief of Always,485.64,Clive Barker (Goodreads Author),3096
2853,114954.The_Opal_Deception,The Opal Deception,589.76,Eoin Colfer,8270
2854,363752.Bridget_Jones,Bridget Jones: The Edge of Reason,267.52,Helen Fielding (Goodreads Author),8101
2855,398323.Out_Stealing_Horses,Out Stealing Horses,399.76,"Per Petterson, Anne Born (Translator)",5534
2856,3465.Three_Weeks_With_My_Brother,Three Weeks With My Brother,342.76,"Nicholas Sparks (Goodreads Author), Micah Sparks",7396
2857,17830559-remy,Remy,529.42,Katy Evans (Goodreads Author),8652
2858,452244.Lost_Souls,Lost Souls,275.88,Poppy Z. Brite (Goodreads Author),7212
2859,7194.The_Club_Dumas,The Club Dumas,189.24,"Arturo Pérez-Reverte, Sonia Soto (Translator)",8617
2860,12959086-the-demigod-diaries,The Demigod Diaries,294.88,"Rick Riordan (Goodreads Author), Haley Riordan (Contributor), Antonio Caparo (Illustrator), Steve James (Illustrator), Joann Hill (Cover Illustrator)",4149
2861,31931941-eliza-and-her-monsters,Eliza and Her Monsters,186.2,Francesca Zappia (Goodreads Author),3207
2862,7739934-night-star,Night Star,318.44,Alyson Noel (Goodreads Author),4552
2863,10034.The_Age_of_Reason,The Age of Reason,303.24,Jean-Paul Sartre,4899
2864,61264.Silk,Silk,136.04,"Alessandro Baricco, Guido Waldman (Translator )",3004
2865,127586.The_White_Dragon,The White Dragon,145.16,Anne McCaffrey,8450
2866,2179276.The_Time_Paradox,The Time Paradox,529.42,Eoin Colfer,8270
2867,139463.Maniac_Magee,Maniac Magee,262.96,Jerry Spinelli,7273
2868,1814843.The_Siege_of_Macindaw,The Siege of Macindaw,436.24,John Flanagan,5261
2869,16788.Fragile_Things,Fragile Things: Short Fictions and Wonders,418.0,Neil Gaiman (Goodreads Author),7764
2870,2285386.Crime,Crime,64.6,Irvine Welsh,5578
2871,23594461-the-king-s-men,The King's Men,529.42,Nora Sakavic (Goodreads Author),6669
2872,13835.In_the_Hand_of_the_Goddess,In the Hand of the Goddess,452.2,Tamora Pierce (Goodreads Author),4873
2873,6617928-saving-ceecee-honeycutt,Saving CeeCee Honeycutt,682.48,"Beth Hoffman (Goodreads Author), Jenna Lamia (Narrator)",4059
2874,328854.Motherless_Brooklyn,Motherless Brooklyn,204.44,Jonathan Lethem,4594
2875,12753231-monument-14,Monument 14,399.76,Emmy Laybourne (Goodreads Author),5652
2876,6443834-1q84,1Q84,690.84,"Haruki Murakami, 村上 春樹",6255
2877,12299419-mystery-man,Mystery Man,529.42,Kristen Ashley (Goodreads Author),3393
2878,12609.The_Spirit_Catches_You_and_You_Fall_Down,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",221.92,Anne Fadiman,4413
2879,18003300-love-misadventure,Love & Misadventure,304.76,Lang Leav (Goodreads Author),4507
2880,77156.Plainsong,Plainsong,223.44,Kent Haruf,5812
2881,1225621.The_Outlaw_Demon_Wails,The Outlaw Demon Wails,252.32,Kim Harrison (Goodreads Author),3909
2882,17333880-twisted-perfection,Twisted Perfection,529.42,Abbi Glines (Goodreads Author),7727
2883,60142.La_ciudad_y_los_perros,La ciudad y los perros,240.92,Mario Vargas Llosa,4553
2884,16158542-the-boys-in-the-boat,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,541.12,Daniel James Brown (Goodreads Author),5358
2885,47780.Hunting_and_Gathering,Hunting and Gathering,240.92,"Anna Gavalda, Alison Anderson (Goodreads Author) (Translator)",4820
2886,25403.The_Orange_Girl,The Orange Girl,110.2,"Jostein Gaarder, James Anderson (Translator)",4057
2887,23224.Darkest_Hour,Darkest Hour,599.64,"Jenny Carroll, Meg Cabot (Goodreads Author)",4421
2888,7108001-abraham-lincoln,Abraham Lincoln: Vampire Hunter,280.44,Seth Grahame-Smith,8807
2889,34501.A_Hat_Full_of_Sky,A Hat Full of Sky,543.4,Terry Pratchett,3220
2890,5489684-vampire-kisses,Vampire Kisses: The Beginning,258.4,Ellen Schreiber,8247
2891,2579284-six-days-of-the-condor,Six Days of the Condor,1298.84,James Grady (Goodreads Author),5731
2892,761732.Soul_of_the_Fire,Soul of the Fire,271.32,Terry Goodkind,8659
2893,8282.The_Long_Winter,The Long Winter,209.76,"Laura Ingalls Wilder, Garth Williams (Illustrator)",7305
2894,3090465-the-twilight-saga,The Twilight Saga,10727.4,"Stephenie Meyer, Ilyana Kadushin (Narrator), Karsten Kredel (Translator), Sylke Hachmeister (Translator), Matt Walters (Goodreads Author) (Narrator)",5495
2895,34310.The_Glass_Lake,The Glass Lake,260.68,Maeve Binchy,8404
2896,2284803.Holy_Bible,Holy Bible: The New King James Version,748.6,Anonymous,6604
2897,199786.Ninth_Key,Ninth Key,367.08,"Jenny Carroll, Meg Cabot (Goodreads Author)",4421
2898,306364.Sugar_Daddy,Sugar Daddy,240.92,Lisa Kleypas (Goodreads Author),8605
2899,9814682-a-song-of-ice-and-fire,A Song of Ice and Fire,930.24,George R.R. Martin,3974
2900,45967.The_Blind_Owl,The Blind Owl,692.36,"Sadegh Hedayat, D.P. Costello (Translator)",8632
2901,16130537-the-humans,The Humans,997.88,Matt Haig (Goodreads Author),5727
2902,6411016-matterhorn,Matterhorn,1934.96,Karl Marlantes,4280
2903,10800916-awake-at-dawn,Awake at Dawn,215.08,C.C. Hunter (Goodreads Author),8990
2904,8726744-the-twilight-saga-complete-collection,The Twilight Saga Complete Collection,2452.52,Stephenie Meyer,6201
2905,16064647-awoken,Awoken,804.84,Timothy Miller (Goodreads Author),4171
2906,18334644-meeting-with-christ-and-other-poems,Meeting With Christ and Other Poems,529.42,Deepak Chaswal (Goodreads Author),4785
2907,19532388-letters-from-your-soul,Letters From Your Soul,1496.44,Victor Noble (Goodreads Author),5426
2908,41715111-the-fall-of-the-phoenix,The Fall of the Phoenix,673.36,Daniel Kelly (Goodreads Author),3793
2909,7769.Dr_Seuss_s_ABC,Dr. Seuss's ABC,418.76,Dr. Seuss,3569
2910,84139.Unleash_the_Night,Unleash the Night,217.36,Sherrilyn Kenyon (Goodreads Author),7008
2911,23769683-the-rising,The Rising,529.42,C.M. Meridian (Goodreads Author),6632
2912,11437.Where_I_m_Calling_From,Where I'm Calling From: New and Selected Stories,333.64,Raymond Carver,6821
2913,150739.Dealing_with_Dragons,Dealing with Dragons,126.92,"Patricia C. Wrede (Goodreads Author), Peter de Sève (Illustrator)",7827
2914,4954833-brooklyn,Brooklyn,252.32,Colm Tóibín,8923
2915,20567969-yours-truly-taddy,"Yours Truly, Taddy",529.42,Avery Aster (Goodreads Author),8256
2916,434903.The_Rings_of_Saturn,The Rings of Saturn,479.56,"W.G. Sebald, Michael Hulse (Translator)",5734
2917,577283.The_Confessions_of_Nat_Turner,The Confessions of Nat Turner,432.44,William Styron,8983
2918,920607.The_Arrival,The Arrival,529.42,Shaun Tan,5966
2919,84737.Zeno_s_Conscience,Zeno's Conscience,516.04,"Italo Svevo, William Weaver (Translator)",4042
2920,29587324-deep-world-fire,Deep World Fire,529.42,C.M. Meridian (Goodreads Author),6632
2921,12368985-consequences,Consequences,529.42,Aleatha Romig (Goodreads Author),5595
2922,17234658-a-thousand-pieces-of-you,A Thousand Pieces of You,209.0,Claudia Gray (Goodreads Author),3298
2923,2530.Baltasar_and_Blimunda,Baltasar and Blimunda,519.08,"José Saramago, Giovanni Pontiero (Translator)",8315
2924,252499.The_Queen_s_Fool,The Queen's Fool,209.76,Philippa Gregory (Goodreads Author),6290
2925,12700353-me-and-earl-and-the-dying-girl,Me and Earl and the Dying Girl,167.96,Jesse Andrews (Goodreads Author),4568
2926,32979.The_Secret_of_the_Old_Clock,The Secret of the Old Clock,399.76,"Carolyn Keene, Russell H. Tandy (Illustrator), Sara Paretsky (Goodreads Author) (Introduction)",6519
2927,13829.Terrier,Terrier,183.16,Tamora Pierce (Goodreads Author),4873
2928,11227041-the-gamble,The Gamble,529.42,Kristen Ashley (Goodreads Author),3393
2929,1166131.The_Recruit,The Recruit,259.92,Robert Muchamore,5956
2930,38230346-hometown-girl-after-all,Hometown Girl After All,1117.2,Kirsten Fullmer (Goodreads Author),5508
2931,7157310-rot-ruin,Rot & Ruin,424.08,Jonathan Maberry (Goodreads Author),6693
2932,125963.Thr3e,Thr3e,102.6,Ted Dekker (Goodreads Author),6328
2933,18302455-the-circle,The Circle,340.48,Dave Eggers,6529
2934,13667.The_Farthest_Shore,The Farthest Shore,408.12,Ursula K. Le Guin,3600
2935,35817844-the-taking-of-peggy-martin,The Taking of Peggy Martin,529.42,Karen Glista,6644
2936,25105.Brief_Lives,Brief Lives,826.88,"Neil Gaiman (Goodreads Author), Jill Thompson (Illustrator), Vince Locke (Illustrator), Peter Straub (Goodreads Author) (Introduction)",7171
2937,16031258-the-steward,The Steward,529.42,Christopher Shields (Goodreads Author),8805
2938,6668467-winter-garden,Winter Garden,399.76,Kristin Hannah (Goodreads Author),5906
2939,142395.Samarkand,Samarkand,1038.92,"Amin Maalouf (Goodreads Author), Russell Harris (Translator)",8198
2940,53280099-resilience,Resilience: Adapt and Plan for the New Abnormal of the Covid-19 Coronavirus Pandemic,689.32,Gleb Tsipursky (Goodreads Author),3671
2941,9397967-abandon,Abandon,537.32,Meg Cabot (Goodreads Author),5455
2942,52207317-heart-of-a-warrior-angel,Heart of a Warrior Angel,529.42,Lali A. Love (Goodreads Author),6405
2943,259020.The_Golden_Bowl,The Golden Bowl,260.68,"Henry James, Gore Vidal (Introduction), Patricia Crick (Notes)",4600
2944,6345193-invisible,Invisible,423.32,Paul Auster,5153
2945,10009.Homo_Faber,Homo Faber,355.68,Max Frisch,7408
2946,153800.Lady_Knight,Lady Knight,529.42,Tamora Pierce (Goodreads Author),4873
2947,43930.Gone_for_Good,Gone for Good,281.96,Harlan Coben (Goodreads Author),3656
2948,10115.The_Memoirs_of_Cleopatra,The Memoirs of Cleopatra,260.68,Margaret George (Goodreads Author),4984
2949,40407141-what-the-wind-knows,What the Wind Knows,529.42,Amy Harmon (Goodreads Author),8236
2950,682745.The_Basketball_Diaries,The Basketball Diaries,529.42,Jim Carroll,5207
2951,275000.Fire_and_Ice,Fire and Ice,207.48,Erin Hunter,4945
2952,10372.Summer_of_the_Monkeys,Summer of the Monkeys,386.84,Wilson Rawls,3414
2953,6202318-a-touch-of-dead,A Touch of Dead,363.28,Charlaine Harris (Goodreads Author),5286
2954,87985.A_Soldier_of_the_Great_War,A Soldier of the Great War,303.24,Mark Helprin,5014
2955,10970532-the-siren,The Siren,529.42,Tiffany Reisz (Goodreads Author),6366
2956,3342764-the-magician-s-apprentice,The Magician's Apprentice,218.12,Trudi Canavan,7519
2957,17571564-hyperbole-and-a-half,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",1371.04,Allie Brosh (Goodreads Author),6431
2958,36176163-ssn-seadragon,SSN Seadragon: The Crucible of Leviathan,529.42,J.P. Ronald (Goodreads Author),8756
2959,5093.Song_of_Susannah,Song of Susannah,529.42,"Stephen King (Goodreads Author), Darrel Anderson (Illustrations)",4778
2960,51590.Frisk,Frisk,871.72,Dennis Cooper,7631
2961,18300182-the-sex-lives-of-siamese-twins,The Sex Lives of Siamese Twins,159.6,Irvine Welsh,5578
2962,9844.Prep,Prep,317.68,Curtis Sittenfeld (Goodreads Author),6848
2963,201114.Sold,Sold,235.6,Patricia McCormick,8608
2964,88432.Life_and_Fate,Life and Fate,290.32,"Vasily Grossman, Robert Chandler (Goodreads Author) (Translator, Introduction)",3457
2965,8535273-the-dark-and-hollow-places,The Dark and Hollow Places,292.6,Carrie Ryan (Goodreads Author),7622
2966,22843341-stepbrother-dearest,Stepbrother Dearest,1314.8,Penelope Ward (Goodreads Author),7719
2967,22738563-we-should-all-be-feminists,We Should All Be Feminists,529.42,Chimamanda Ngozi Adichie,6116
2968,13583266-visions,Visions,529.42,Lauren Klever,3404
2969,902715.Before_They_Are_Hanged,Before They Are Hanged,550.24,Joe Abercrombie,4272
2970,46199.Letters_to_a_Young_Poet,Letters to a Young Poet,507.68,"Rainer Maria Rilke, Reginald Snell (Translator), Franz Xaver Kappus (Introduction)",6633
2971,12820360-edenbrooke,Edenbrooke,1053.36,Julianne Donaldson (Goodreads Author),3409
2972,5517.A_Raisin_in_the_Sun,A Raisin in the Sun,1049.56,Lorraine Hansberry,4701
2973,38201210-hometown-girl-forever,Hometown Girl Forever,529.42,Kirsten Fullmer (Goodreads Author),5508
2974,15992880-echo,Echo,529.42,J.K. Accinni,7126
2975,10584.Desperation,Desperation,529.42,Stephen King (Goodreads Author),4710
2976,41021501-small-great-things,Small Great Things,529.42,Jodi Picoult (Goodreads Author),5915
2977,2866413-the-dragon-heir,The Dragon Heir,247.0,Cinda Williams Chima (Goodreads Author),5314
2978,11410430-defiance,Defiance,240.92,C.J. Redwine (Goodreads Author),3698
2979,32853031-dark-guardian,"Dark Guardian (Dark Guardian, #1)",1057.16,Ammar Habib (Goodreads Author),3260
2980,25373.Nick_Norah_s_Infinite_Playlist,Nick & Norah's Infinite Playlist,85.88,"Rachel Cohn, David Levithan (Goodreads Author)",3014
2981,954674.Little_Brother,Little Brother,607.24,Cory Doctorow,6500
2982,9712492-providence,Providence,124.64,"Jamie McGuire (Goodreads Author), Frauke Meier (Translator)",4738
2983,15015.Conversations_with_God,"Conversations with God: An Uncommon Dialogue, Book 1",277.4,Neale Donald Walsch,5576
2984,52309.The_Autobiography_of_Benjamin_Franklin,The Autobiography of Benjamin Franklin,76.76,"Benjamin Franklin, Lewis Gaston Leary (Introduction)",5206
2985,48132.My_Family_and_Other_Animals,My Family and Other Animals,383.8,Gerald Durrell,4370
2986,18869970-my-cousin-rachel,My Cousin Rachel,529.42,Daphne du Maurier,6309
2987,13454149-barely-breathing,Barely Breathing,529.42,Rebecca Donovan (Goodreads Author),5162
2988,73186.The_Case_for_Christ,The Case for Christ,1126.32,Lee Strobel,8851
2989,44597035-betrayal-in-black,Betrayal In Black,529.42,Mark M. Bello (Goodreads Author),5104
2990,146746.The_Jewel_in_the_Crown,The Jewel in the Crown,405.84,Paul Scott,6920
2991,85987.Portrait_in_Sepia,Portrait in Sepia,235.6,"Isabel Allende (Goodreads Author), Margaret Sayers Peden (Translator)",7600
2992,58889.Sandry_s_Book,Sandry's Book,312.36,Tamora Pierce (Goodreads Author),4873
2993,385228.On_Liberty,On Liberty,529.42,John Stuart Mill,3112
2994,32703696-the-gray-house,The Gray House,529.42,"Mariam Petrosyan, Yuri Machkasov (Goodreads Author) (Translator)",8705
2995,176327.The_Fairy_Tale_Detectives,The Fairy-Tale Detectives,477.28,"Michael Buckley, Peter Ferguson (Illustrator)",3755
2996,159582.The_Yearling,The Yearling,735.68,Marjorie Kinnan Rawlings,8092
2997,8953.Freak_the_Mighty,Freak the Mighty,120.84,Rodman Philbrick,5642
2998,7592279-the-emperor-of-nihon-ja,The Emperor of Nihon-Ja,582.92,John Flanagan,5261
2999,21945153-ever-yours,Ever Yours: The Essential Letters,2038.32,"Vincent van Gogh, Leo Jansen (Editor), Hans Luijten (Editor), Nienke Bakker (Editor)",4308
3000,433533.Rilla_of_Ingleside,Rilla of Ingleside,425.6,L.M. Montgomery,5188
3001,14680.The_Charterhouse_of_Parma,The Charterhouse of Parma,385.32,"Stendhal, Arthur Schurig (Übersetzer), Richard Howard (Translator), Charles Kenneth Scott Moncrieff (Translator), Robert Andrew Parker (Illustrations)",6347
3002,161887.East,East,294.12,Edith Pattou (Goodreads Author),7532
3003,4893390-the-faceless-ones,The Faceless Ones,209.76,Derek Landy,5094
3004,2761356-the-sweet-gum-tree,The Sweet Gum Tree,453.72,Katherine Allred,6021
3005,383028.The_Hard_Way,The Hard Way,491.72,Lee Child (Goodreads Author),5786
3006,30334.Hawksong,Hawksong,246.24,Amelia Atwater-Rhodes (Goodreads Author),6575
3007,4907243-nobody-move,Nobody Move,193.8,Denis Johnson,6143
3008,3099780-the-initiation-the-captive-part-i,The Initiation / The Captive Part I,236.36,L.J. Smith (Goodreads Author),4554
3009,42641916-and-come-day-s-end,And Come Day's End: A Michael McKaybees Mystery,529.42,Gabriel F.W. Koch,8082
3010,1928873.Midnight_Rising,Midnight Rising,136.04,Lara Adrian (Goodreads Author),5454
3011,40223.Kushiel_s_Avatar,Kushiel's Avatar,427.88,Jacqueline Carey (Goodreads Author),7760
3012,13541056-queen-of-air-and-darkness,Queen of Air and Darkness,529.42,Cassandra Clare (Goodreads Author),8310
3013,32628.The_Great_and_Secret_Show,The Great and Secret Show,1264.64,Clive Barker (Goodreads Author),3096
3014,5148720-succubus-heat,Succubus Heat,236.36,Richelle Mead (Goodreads Author),4419
3015,4138.Naked,Naked,529.42,David Sedaris,6673
3016,11861815-winger,Winger,217.36,Andrew Smith,8489
3017,13834.The_Realms_of_the_Gods,The Realms of the Gods,290.32,Tamora Pierce (Goodreads Author),4873
3018,18081809-landline,Landline,323.0,Rainbow Rowell (Goodreads Author),3157
3019,31138556-homo-deus,Homo Deus: A History of Tomorrow,529.42,Yuval Noah Harari,5708
3020,8087906-river-marked,River Marked,257.64,Patricia Briggs,6436
3021,24094.Wolf_Speaker,Wolf-Speaker,372.4,Tamora Pierce (Goodreads Author),4873
3022,14569052-purple-hibiscus,Purple Hibiscus,1049.56,Chimamanda Ngozi Adichie,6116
3023,40949958-treacherous-estate,Treacherous Estate,1126.32,Behcet Kaya (Goodreads Author),5211
